customer_id,age,gender,loyalty_member
17649,52,Female,0
14900,45,Male,0
11650,59,Female,0
9498,25,Male,0
17037,18,Male,0
12726,22,Female,0
13482,36,Female,1
1628,58,Male,0
13180,63,Male,0
4082,56,Female,0
9232,60,Male,0
1511,29,Male,0
14137,79,Female,1
15836,80,Female,0
12482,18,Male,0
14414,59,Female,0
4039,30,Female,0
5545,37,Male,0
4324,34,Female,0
18206,76,Female,0
15260,20,Male,1
6082,40,Male,0
17800,38,Female,0
7579,33,Male,0
9481,35,Female,1
18510,38,Female,1
13889,48,Male,0
6608,60,Female,0
12816,74,Female,0
11706,77,Female,0
16076,37,Male,1
1295,19,Male,0
16833,66,Male,0
7367,35,Male,0
14797,36,Male,0
11781,45,Female,0
15678,60,Female,0
15294,70,Female,0
18303,76,Female,0
8754,62,Male,0
13101,42,Male,0
16395,30,Male,0
12264,69,Female,0
4857,71,Male,0
2970,59,Female,0
14069,24,Female,0
11495,22,Female,0
18436,59,Female,0
12063,29,Female,0
14117,56,Female,0
15209,59,Female,0
17584,69,Male,1
11276,32,Female,0
15690,26,Male,1
8528,35,Male,0
14151,59,Female,0
8058,44,Female,0
11427,18,Female,0
11470,26,Female,0
8657,40,Male,1
4800,53,Female,0
7875,50,Female,0
16679,18,Female,0
13515,37,Male,0
4530,58,Female,0
18431,37,Female,1
16182,39,Male,0
11660,71,Female,0
1815,75,Female,0
8982,40,Female,1
17853,70,Female,0
9863,32,Male,1
3322,51,Male,0
8395,69,Female,1
17740,64,Male,0
16158,55,Male,0
1102,55,Male,0
2816,58,Male,1
18202,21,Male,0
8916,48,Female,1
18255,29,Male,0
16997,78,Male,0
19459,67,Male,0
4184,55,Male,0
3740,64,Male,0
4524,41,Female,0
11079,76,Male,1
9223,75,Male,0
16025,71,Male,0
11941,68,Female,1
8267,36,Female,0
11331,48,Male,0
12979,68,Female,0
5513,44,Female,0
15262,40,Female,0
1473,65,Male,0
12735,57,Male,1
4820,52,Female,0
16661,31,Male,0
16999,24,Female,0
17201,60,Female,0
11492,78,Male,0
12459,25,Male,1
9111,53,Male,0
18191,42,Female,0
18736,64,Male,0
16866,48,Male,0
4952,59,Female,0
13926,58,Female,0
11293,36,Female,0
16472,49,Male,0
16481,60,Male,0
11853,56,Female,1
11026,50,Male,0
18519,40,Male,0
1278,57,Male,0
4350,74,Female,0
2687,31,Male,0
15551,77,Male,0
19321,70,Male,0
14942,29,Female,0
12182,50,Male,0
19846,41,Male,0
12612,41,Male,0
7731,33,Female,0
16520,47,Female,0
7408,72,Male,0
15793,23,Female,1
1342,36,Female,0
8891,25,Female,0
17165,38,Male,0
5737,69,Male,0
14298,70,Male,0
16800,63,Male,0
5123,19,Female,0
6850,26,Female,0
11042,33,Male,0
12586,74,Female,0
12165,79,Female,0
19041,40,Female,0
12003,52,Male,1
14046,72,Male,0
19396,31,Female,0
12457,49,Male,0
18878,37,Male,0
12619,49,Male,0
13689,55,Male,0
8457,27,Male,0
17966,77,Female,0
15456,32,Female,0
14182,32,Female,0
13327,22,Female,0
1364,29,Female,0
4738,45,Female,0
13692,37,Male,0
18974,30,Female,0
6191,69,Male,0
3634,74,Male,0
7604,33,Female,0
16138,44,Female,0
11108,39,Male,0
2347,48,Female,0
1372,36,Female,0
17486,80,Male,0
18349,75,Male,1
3687,18,Male,0
18941,26,Female,0
8531,48,Male,0
13474,33,Female,0
16816,31,Male,1
7404,25,Female,0
4617,75,Male,0
14202,71,Female,0
16808,42,Female,0
7361,73,Male,0
19254,80,Male,0
2311,42,Female,0
15203,51,Female,0
19296,37,Female,0
9105,47,Male,0
5641,27,Male,0
5024,55,Male,1
6551,74,Male,1
17528,76,Female,0
1181,50,Male,0
11881,30,Female,1
2597,78,Female,0
13980,62,Female,0
6676,22,Female,0
9907,58,Male,0
12478,62,Female,0
17405,69,Female,0
6145,18,Female,1
18363,41,Female,0
19386,67,Female,1
11217,59,Male,0
7113,53,Female,0
4649,68,Male,0
12670,20,Female,0
17611,49,Female,0
8134,41,Female,0
16323,80,Female,0
14030,68,Female,0
4481,44,Female,0
13983,69,Male,0
3321,38,Female,0
13756,58,Male,0
17550,18,Male,1
1759,43,Male,0
9641,33,Male,0
11289,80,Female,0
19397,26,Female,0
6538,63,Male,0
4529,18,Male,0
1052,72,Male,0
1840,75,Female,0
7032,45,Female,0
17511,73,Male,0
17776,67,Male,1
17782,24,Female,0
2522,79,Female,0
6205,53,Female,0
9948,74,Female,0
17385,70,Female,1
19684,36,Female,0
13617,23,Female,0
11862,64,Female,0
18225,66,Male,0
2847,57,Female,1
15482,29,Female,0
17289,54,Female,0
5653,65,Female,1
11688,40,Female,0
1654,68,Female,0
3971,32,Male,1
14493,76,Male,0
18044,34,Female,0
14535,60,Female,0
5695,47,Male,0
18057,42,Male,0
3635,54,Female,0
5278,43,Male,0
8826,40,Male,0
19282,50,Male,0
15351,78,Female,0
5157,46,Female,0
16705,70,Male,0
11604,72,Male,0
18341,67,Female,0
1466,77,Female,0
18196,52,Male,0
18211,26,Female,0
1669,72,Female,0
18933,64,Female,0
17656,47,Male,0
8785,30,Male,0
17398,45,Female,0
15196,61,Male,0
1162,20,Male,0
16884,43,Male,0
5052,42,Female,0
11536,80,Male,0
2663,64,Female,0
7729,28,Male,0
15587,59,Male,0
11215,38,Male,0
2555,43,Female,0
2055,40,Female,0
19615,35,Female,0
12656,45,Female,1
17654,72,Female,1
17002,42,Female,0
8511,46,Female,0
2030,67,Male,0
4548,31,Male,1
6387,43,Male,1
15978,41,Female,0
1489,22,Male,0
13285,43,Female,0
19095,55,Female,0
17390,28,Female,0
11785,44,Female,0
2090,20,Female,0
12032,48,Female,0
5119,79,Female,0
17089,21,Female,0
3847,46,Male,0
19433,53,Male,0
7593,52,Female,0
13943,54,Female,0
18695,62,Male,0
18717,43,Male,0
13099,39,Female,0
14916,71,Female,0
19443,29,Female,0
16440,22,Female,0
9074,61,Male,0
19717,60,Male,0
17851,64,Female,0
14727,54,Female,0
11727,51,Female,0
16952,45,Female,0
4963,41,Male,0
17325,49,Male,1
9795,21,Female,0
11903,34,Female,0
3524,40,Female,0
19573,48,Male,0
17977,71,Female,0
2192,62,Female,1
1205,74,Male,0
18949,66,Female,1
11931,58,Male,1
18380,46,Male,0
6013,25,Female,0
8700,35,Male,0
4675,62,Female,0
4674,44,Male,0
13363,80,Male,0
12852,29,Female,0
17877,27,Male,0
12957,71,Male,0
2153,19,Female,0
1458,24,Male,0
2432,61,Female,0
15164,21,Male,0
4500,54,Female,1
18511,41,Female,0
8350,43,Female,0
13382,62,Male,0
13953,19,Male,0
13825,67,Male,0
4518,34,Female,0
7465,35,Male,0
2540,64,Female,1
19173,60,Male,0
17608,18,Male,0
12888,33,Female,0
17719,34,Male,1
6893,72,Female,0
9607,34,Female,0
7302,59,Male,0
4626,53,Male,0
13534,23,Male,0
5065,58,Male,0
15201,46,Female,0
1301,71,Female,1
13565,43,Male,0
7946,51,Male,1
1997,49,Male,1
4690,76,Male,0
1333,61,Male,0
17269,78,Female,0
12326,29,Female,0
2999,79,Male,0
4947,26,Female,0
6036,31,Female,0
2665,27,Male,0
15823,25,Male,1
14745,29,Male,0
14215,46,Female,1
7996,60,Male,0
18636,76,Female,1
16676,73,Male,1
4587,47,Male,0
12591,54,Male,0
13049,40,Female,0
19622,31,Female,1
18291,57,Male,1
14013,69,Male,1
6558,68,Female,0
18597,72,Female,1
8407,49,Female,0
4749,57,Male,1
1269,72,Male,1
15484,42,Female,0
17758,78,Male,0
16950,60,Male,0
11702,77,Male,0
2135,66,Female,0
17088,37,Male,1
19585,55,Female,1
7970,40,Male,0
6213,65,Male,0
19200,51,Male,0
13585,78,Female,0
18239,33,Male,0
14346,77,Male,1
1711,67,Female,0
11747,72,Female,0
13108,67,Male,1
18880,70,Male,1
17812,26,Female,0
8694,62,Male,0
12900,36,Male,0
17822,32,Male,0
19302,80,Male,1
18280,33,Female,0
6882,52,Female,0
14757,52,Female,0
1587,32,Female,0
11382,43,Female,1
16915,42,Male,0
4933,38,Male,0
17446,53,Female,0
5209,41,Female,0
18332,71,Female,0
9366,55,Male,0
17808,56,Female,1
19531,51,Male,0
2077,29,Male,1
16370,45,Female,0
12137,34,Female,0
9009,80,Male,0
3658,25,Female,1
4535,61,Male,0
8198,46,Male,0
9047,36,Female,0
11087,38,Male,0
2588,34,Female,0
11153,39,Male,0
15675,33,Male,1
17911,65,Male,0
18813,56,Male,0
1783,35,Male,0
18067,56,Male,1
8201,57,Male,0
5574,45,Male,0
14973,27,Female,0
12057,25,Female,1
5740,67,Male,0
12095,26,Male,0
5291,39,Male,1
12574,49,Male,1
11335,49,Female,0
14837,22,Male,1
14739,42,Female,1
14637,53,Female,0
16128,64,Female,0
12004,77,Male,1
14879,65,Male,1
7591,35,Male,0
8670,46,Female,0
14611,63,Male,0
12082,32,Male,0
13615,24,Male,0
16248,37,Male,0
16595,46,Female,0
12103,33,Female,0
14641,78,Female,0
16242,24,Male,0
17279,74,Male,1
15363,65,Female,0
6793,25,Male,0
11509,23,Female,0
14779,30,Female,0
12255,77,Female,0
5707,72,Female,0
12342,45,Female,0
11053,59,Female,0
14319,78,Female,1
14223,33,Male,0
16764,29,Male,0
11723,37,Female,0
8260,49,Female,0
5233,37,Female,1
4653,61,Male,0
13092,60,Female,0
13445,44,Female,0
14888,59,Female,1
12793,67,Female,1
16253,39,Female,0
3021,57,Male,0
18555,30,Female,1
3370,29,Male,1
2910,66,Female,1
18317,31,Male,1
19817,71,Female,0
18655,66,Female,0
18770,24,Female,0
3152,73,Female,0
2871,66,Female,0
1943,56,Male,0
19504,40,Female,1
1638,22,Male,0
17844,18,Male,0
19977,45,Female,0
2603,72,Female,0
19715,19,Male,0
2223,29,Male,0
3293,56,Female,0
18086,18,Male,0
2231,40,Female,1
18724,58,Male,0
13511,61,Male,0
9691,79,Female,1
3334,28,Female,0
4455,38,Male,0
4045,30,Female,0
1577,23,Male,0
1083,24,Male,0
6262,19,Male,0
16487,56,Male,1
18700,48,Female,1
7111,54,Male,0
6713,58,Female,0
7102,76,Female,0
19633,33,Male,0
8934,31,Male,0
13595,35,Female,0
14121,35,Male,0
11777,23,Female,1
5048,41,Female,0
4531,49,Male,1
14133,59,Female,0
5436,45,Male,1
12856,38,Male,1
9902,77,Female,0
16143,20,Male,0
9642,59,Male,0
11938,35,Male,0
13416,71,Male,1
14345,79,Female,0
14231,44,Female,0
2249,67,Female,0
7257,47,Male,0
18563,29,Female,0
6087,57,Female,0
14193,34,Male,0
8724,61,Female,0
1403,37,Female,0
3166,37,Male,1
9877,80,Male,0
12690,78,Male,1
5956,33,Male,0
7923,69,Female,0
12699,38,Male,1
5886,39,Female,0
12876,40,Female,0
4744,64,Female,0
12542,70,Female,1
11146,32,Male,0
5854,46,Male,0
19693,50,Female,0
12213,72,Female,0
15028,42,Female,0
11880,49,Male,0
13618,25,Female,0
7586,53,Male,1
13592,63,Male,0
3004,35,Male,1
9754,58,Male,0
18692,69,Female,1
13262,47,Female,0
14110,40,Male,0
18831,42,Male,0
5469,39,Female,0
9798,77,Male,0
6948,29,Male,0
14286,57,Female,0
19072,25,Male,0
13612,39,Male,0
13650,24,Female,0
17130,37,Female,0
8947,19,Female,0
17713,43,Female,1
18634,77,Female,0
16561,56,Female,0
8172,53,Female,1
19166,23,Female,0
19425,65,Male,1
18868,53,Female,1
13254,58,Female,0
15237,24,Female,0
8603,69,Male,0
15838,54,Male,0
14492,60,Female,1
18820,59,Male,0
19428,65,Female,0
7168,56,Male,0
16081,31,Female,0
15617,60,Female,0
16373,46,Male,0
4328,59,Female,0
12172,31,Male,0
5872,21,Female,0
14364,38,Male,1
2279,31,Male,0
19149,57,Male,0
14070,49,Female,0
9674,73,Male,0
11071,23,Female,0
14412,69,Female,0
15422,25,Female,1
13224,70,Female,0
16602,52,Male,0
6962,57,Female,0
13110,77,Female,0
6670,42,Female,0
16469,24,Female,1
18256,29,Male,1
16614,68,Female,1
9120,53,Male,1
14743,20,Male,0
12323,79,Female,0
15762,18,Female,0
1631,36,Female,0
4367,42,Female,0
11168,32,Male,1
15536,53,Male,0
1713,47,Male,1
14119,24,Female,0
12650,67,Male,1
9991,63,Male,0
8209,63,Male,0
15792,31,Female,0
8149,76,Male,0
8176,60,Male,0
16312,65,Male,0
18637,62,Male,0
15725,58,Male,0
18294,74,Female,0
13553,64,Male,0
4737,49,Male,1
16923,20,Male,0
5476,28,Male,1
19952,70,Female,1
16927,47,Male,0
18980,62,Male,0
16934,73,Male,0
19058,26,Male,0
17026,44,Female,0
6727,49,Female,0
1633,73,Male,0
14583,70,Female,0
2059,67,Female,1
9461,55,Female,0
4941,74,Male,1
14766,79,Female,0
19500,35,Female,0
11783,37,Male,1
11973,19,Female,1
16537,24,Male,0
3724,40,Female,0
8822,56,Male,1
2792,37,Female,0
9586,29,Male,0
14677,59,Female,1
3709,67,Female,1
8815,20,Female,0
14102,73,Female,0
14301,65,Female,0
3510,46,Male,1
11131,56,Female,0
11749,62,Male,0
12977,50,Female,0
2025,67,Male,1
19114,36,Female,0
13462,33,Female,1
9445,60,Male,1
15588,56,Female,0
16186,72,Male,0
17386,46,Female,1
14588,55,Female,0
12933,43,Female,0
13968,75,Male,0
2199,52,Female,0
5894,42,Female,1
12875,61,Female,0
9820,54,Female,1
13947,26,Male,1
13590,63,Female,0
19992,71,Male,1
17106,80,Female,0
18389,57,Female,0
7325,42,Male,0
17083,19,Female,1
18429,34,Male,0
9914,41,Male,0
17414,74,Female,0
16701,50,Male,0
13842,48,Female,0
17009,40,Female,0
17448,30,Male,0
6348,72,Male,0
7101,67,Female,0
1731,78,Female,0
1383,73,Female,0
12840,29,Female,0
18263,31,Female,1
13655,52,Male,0
7090,36,Male,0
15917,65,Female,0
17474,32,Male,0
3347,37,Female,0
14653,29,Female,0
9422,28,Male,0
3695,23,Female,1
6041,27,Female,0
8708,64,Male,0
15093,71,Female,1
2026,32,Female,0
19205,64,Female,0
1208,62,Male,0
6106,27,Male,0
8252,38,Female,0
9097,61,Female,0
16703,18,Female,0
18798,36,Male,0
13195,71,Male,0
13521,64,Male,0
1509,62,Male,1
6644,74,Female,1
13468,57,Female,1
9463,18,Male,1
9242,41,Male,0
19186,49,Male,0
16700,74,Male,0
16699,73,Male,1
2628,51,Male,1
17796,69,Female,0
13868,62,Female,0
13541,47,Female,0
7417,19,Female,0
6938,79,Female,0
7520,20,Male,0
11222,61,Female,0
9363,27,Male,1
12475,40,Male,1
14586,63,Male,0
7849,79,Female,0
9710,30,Female,1
7877,73,Male,0
6149,54,Male,0
3279,33,Female,0
17876,33,Male,0
17900,79,Female,0
13797,62,Male,0
2316,34,Female,0
16857,69,Female,1
5576,72,Male,0
7533,63,Male,0
11716,68,Male,0
14628,69,Male,0
19152,46,Male,0
2417,21,Female,1
13178,33,Male,0
13130,43,Male,1
18273,53,Female,0
19682,28,Female,0
12243,60,Male,0
4811,57,Male,0
8936,67,Female,0
4876,75,Female,0
18640,72,Female,1
4750,64,Female,0
12759,22,Male,0
5823,65,Female,0
7161,22,Female,0
9428,71,Female,0
1462,35,Female,0
16775,79,Female,0
6751,65,Male,0
18865,54,Female,0
2389,72,Male,1
5311,68,Male,0
6620,66,Female,0
17008,27,Male,0
19636,30,Female,1
19591,39,Female,0
1245,39,Female,1
18425,77,Male,1
12943,21,Male,0
19625,36,Female,0
14809,53,Male,0
11072,69,Female,0
9618,21,Male,0
2398,22,Male,0
8665,72,Male,0
11101,25,Male,1
11983,58,Female,0
8695,61,Male,0
3278,23,Female,1
8512,57,Female,0
16453,29,Male,0
1845,28,Male,0
4564,64,Female,0
17801,24,Female,1
8542,53,Female,0
16953,26,Female,1
15863,79,Male,0
11951,31,Female,0
8255,77,Male,0
17108,54,Male,1
17496,21,Male,0
11842,68,Male,0
5088,67,Female,0
17485,66,Male,0
1018,34,Male,0
19727,32,Male,0
3736,54,Male,0
8829,34,Male,0
19867,76,Female,0
11786,75,Female,0
19974,31,Male,1
6176,72,Female,0
19865,38,Female,0
12522,55,Male,0
3970,58,Male,0
14630,69,Female,0
4282,43,Male,0
6357,27,Female,0
11721,73,Male,0
6785,52,Female,1
1771,66,Female,0
3208,36,Female,0
2753,67,Female,0
5138,63,Female,0
18416,63,Male,0
4986,26,Female,0
12663,42,Male,0
3667,41,Male,0
1244,70,Male,0
7316,77,Female,1
1101,33,Female,0
16268,70,Female,0
6453,30,Female,0
5171,60,Female,0
12937,72,Male,0
1268,54,Male,1
9176,48,Male,1
12636,75,Female,0
15347,47,Male,1
7976,51,Female,0
2577,35,Female,0
15756,64,Female,0
5297,71,Female,0
12498,28,Male,1
4277,23,Female,1
2993,77,Female,0
13240,51,Male,0
1585,44,Male,0
1890,36,Male,0
15322,54,Female,0
15056,78,Male,0
16670,42,Female,1
1905,78,Male,0
4385,22,Female,0
15820,23,Female,0
6517,51,Male,0
4038,20,Female,0
12076,41,Male,0
12695,74,Female,0
5975,59,Female,0
14064,42,Male,0
1398,68,Male,0
14693,63,Male,0
17619,19,Male,0
19914,58,Male,0
2418,57,Female,0
11176,78,Male,0
15413,25,Male,1
18704,78,Male,0
12016,70,Female,0
1134,23,Male,0
18364,33,Male,0
11096,53,Female,0
6630,65,Female,0
12778,57,Male,1
5000,41,Female,0
18733,36,Male,0
12978,29,Female,0
4687,77,Female,0
5057,38,Female,0
18771,59,Female,0
13454,73,Female,0
18446,18,Male,1
17163,52,Female,0
16831,31,Male,0
2836,52,Female,1
4299,59,Male,0
4964,51,Male,0
1856,74,Male,1
7631,57,Male,0
16351,61,Male,0
13391,70,Female,0
14851,67,Female,0
6919,59,Female,0
5867,21,Female,0
13543,21,Male,0
3027,60,Male,0
15744,53,Male,0
13624,59,Female,0
13103,22,Female,0
19866,61,Female,0
3730,39,Male,1
7096,60,Female,0
17145,56,Male,0
11366,75,Male,0
18307,68,Female,0
17718,78,Male,0
18598,57,Male,0
17153,30,Female,0
12749,67,Female,0
16607,73,Female,1
2280,75,Male,0
1019,45,Male,1
3898,76,Female,0
14944,76,Female,0
19904,25,Female,0
7934,53,Male,1
1378,69,Male,0
17166,26,Female,1
6524,51,Male,0
16804,20,Female,0
11203,55,Male,0
8424,72,Male,0
19096,42,Female,0
5705,29,Female,1
14725,70,Male,1
11746,76,Female,0
1507,71,Female,0
2924,41,Female,0
8430,35,Female,0
19938,64,Male,1
8137,18,Female,0
4012,71,Female,0
19917,69,Male,0
16744,61,Male,0
18113,68,Male,0
2421,22,Male,0
3914,63,Male,0
18218,74,Male,1
17122,76,Male,0
3706,48,Female,0
14686,68,Male,0
7339,77,Female,0
11852,61,Female,0
18747,30,Male,0
14816,39,Male,0
18992,77,Female,1
13069,47,Female,0
2558,22,Female,0
5584,37,Male,0
14706,18,Female,0
17357,65,Male,0
8130,41,Female,0
9154,31,Female,0
13836,60,Female,1
19338,55,Female,0
12257,41,Male,0
12844,53,Female,0
4769,18,Male,1
11109,72,Female,1
14269,80,Male,0
13914,39,Female,0
1724,67,Female,0
14462,59,Female,0
16126,61,Male,0
1766,36,Female,0
12222,29,Female,0
17507,66,Male,0
12889,24,Female,1
12224,31,Female,1
18295,70,Male,0
17524,39,Female,0
4169,19,Male,0
8129,47,Male,0
16210,80,Female,0
7016,32,Female,0
9279,70,Female,1
11937,40,Male,1
9509,19,Male,0
15768,46,Male,0
19731,76,Female,0
11064,33,Female,1
13229,22,Male,0
12127,27,Female,0
1838,35,Male,1
3626,59,Female,0
16277,76,Male,0
1975,72,Male,1
15882,73,Male,0
9867,50,Female,0
12176,18,Female,0
16625,63,Male,0
14910,38,Male,0
12765,37,Male,0
15627,61,Male,0
15893,30,Female,0
12582,40,Female,0
7477,33,Male,0
6553,43,Male,0
3288,42,Male,0
16190,24,Female,0
4642,72,Female,0
18077,31,Male,0
3271,41,Male,0
17933,53,Male,1
9701,70,Female,0
19019,59,Female,0
3012,19,Male,0
4147,80,Male,0
11833,37,Female,0
14849,18,Male,0
11005,21,Male,0
16830,57,Male,0
15799,55,Female,0
9945,49,Male,0
13330,35,Male,1
12131,77,Male,0
12911,77,Male,0
14782,25,Male,0
1773,22,Male,0
7228,31,Female,0
19766,61,Male,0
17533,35,Male,0
5624,60,Female,0
15520,59,Male,0
14891,23,Male,0
11820,52,Male,0
11966,66,Male,0
5276,67,Male,0
4192,36,Female,1
1147,24,Male,1
8738,36,Female,0
11896,29,Male,0
18502,29,Female,0
2402,71,Female,1
2109,80,Male,1
19930,49,Female,1
14261,40,Male,0
9537,76,Male,0
1399,57,Female,0
6229,21,Male,0
17617,49,Female,0
16401,57,Female,0
6109,20,Female,0
16209,24,Female,0
11433,50,Female,0
15442,28,Female,0
12071,59,Female,1
11063,78,Male,1
18327,43,Male,0
16043,70,Male,0
6650,39,Female,0
12069,77,Female,1
1151,19,Female,0
16877,77,Male,0
4494,41,Female,0
14863,59,Male,0
14067,32,Female,1
19687,33,Female,0
13828,78,Male,0
8999,20,Male,0
9841,51,Male,0
12278,24,Female,1
19801,72,Female,0
17363,27,Female,0
18008,27,Female,0
2177,67,Male,1
9883,20,Male,1
18003,71,Female,0
17973,33,Male,0
4079,18,Female,0
18639,48,Male,0
8141,69,Male,0
8165,45,Male,0
6367,19,Female,0
15208,68,Female,0
5229,65,Male,0
17472,66,Male,0
3311,79,Male,0
15310,67,Male,1
8861,32,Female,0
18421,61,Male,1
19873,45,Male,0
12406,36,Female,0
18344,74,Male,0
18125,56,Male,0
17633,42,Female,0
9433,73,Female,0
12088,32,Female,0
13775,49,Male,0
11359,65,Female,0
3596,67,Male,0
13050,72,Male,0
15522,21,Male,1
1406,46,Male,0
18622,59,Female,0
13893,68,Male,0
8077,69,Female,1
4843,80,Female,0
14751,51,Male,1
6825,38,Male,0
9600,73,Male,1
17411,37,Male,1
6703,76,Female,0
6342,36,Male,0
13960,21,Female,0
12637,36,Female,0
19844,74,Male,0
8168,66,Male,0
9060,20,Female,1
5691,54,Male,0
7020,40,Male,0
13245,18,Female,1
7873,70,Female,1
7223,68,Male,0
1578,43,Female,0
4536,57,Female,0
15901,31,Male,0
5662,22,Female,0
14635,56,Female,0
11500,73,Male,0
13068,76,Female,0
14167,18,Female,1
16257,25,Male,0
4000,54,Female,0
19052,66,Female,0
13273,44,Female,0
8782,41,Male,0
1739,71,Male,0
4817,47,Male,0
1257,55,Male,0
18091,45,Male,1
2323,23,Male,0
15872,39,Male,1
14683,41,Male,1
16510,58,Male,0
8986,57,Female,0
2189,44,Female,0
6118,75,Female,0
5253,64,Female,0
15646,37,Male,0
6534,51,Female,0
18638,80,Male,0
3309,61,Male,0
7203,21,Male,0
15984,63,Male,1
3479,63,Male,0
7664,21,Female,0
18133,76,Female,0
19856,61,Male,0
6316,66,Male,0
1042,65,Female,0
8328,63,Male,0
16224,65,Female,0
1922,35,Male,0
3320,41,Male,0
8287,41,Female,0
18479,26,Male,0
14015,64,Female,0
18822,58,Male,1
6605,58,Female,0
1650,50,Male,0
3853,67,Male,0
14934,21,Female,0
1787,35,Male,0
16443,34,Female,0
6440,62,Female,0
19645,63,Male,1
3725,48,Female,0
13091,46,Female,1
1347,72,Female,0
17193,27,Male,1
16878,35,Female,0
11010,58,Female,0
13865,57,Male,0
12005,25,Female,0
7030,28,Female,0
4943,39,Male,1
18734,44,Male,0
7043,49,Male,1
17934,27,Male,0
4883,75,Female,0
13390,73,Female,1
7366,30,Female,0
19703,67,Male,0
8901,29,Female,0
8745,71,Female,0
13377,21,Male,0
11312,28,Female,0
2029,63,Male,0
7375,61,Male,0
15568,69,Male,0
16789,62,Female,0
13709,27,Male,0
1667,43,Male,0
15519,42,Female,0
11770,75,Male,1
3681,33,Male,1
4268,58,Male,0
6393,19,Male,0
5762,34,Female,0
6177,38,Male,0
5094,63,Male,0
15248,33,Female,0
13545,43,Female,0
12595,76,Female,0
15500,38,Female,0
15884,26,Male,0
19526,70,Female,0
13097,41,Female,0
1744,41,Female,1
13949,41,Male,1
7457,67,Male,0
9803,78,Female,0
13941,28,Male,0
16383,75,Female,0
5992,63,Female,0
17378,53,Male,0
14009,47,Female,1
5482,31,Female,0
11078,48,Male,1
9694,59,Female,0
8491,74,Male,0
15604,54,Female,0
4846,80,Male,1
5343,77,Female,0
14447,41,Male,1
1405,54,Male,0
11436,61,Male,0
6798,26,Male,1
4844,58,Male,1
11159,52,Female,1
19706,40,Male,0
11559,54,Female,1
18914,73,Male,0
2852,77,Female,1
12780,56,Female,0
14768,73,Male,1
13328,42,Male,0
2205,32,Male,1
1590,47,Male,0
15765,61,Female,0
15227,53,Female,0
15424,64,Female,0
14513,42,Male,0
19564,56,Male,0
15598,43,Female,1
19698,22,Female,1
13213,63,Male,0
17935,48,Female,0
13325,76,Male,0
4021,36,Female,0
17540,22,Male,0
5238,49,Male,0
7691,31,Male,0
12526,34,Female,0
11875,30,Female,0
16695,27,Male,0
14174,70,Female,1
3517,28,Female,1
12918,58,Male,1
11624,22,Female,0
11121,55,Male,0
11936,61,Male,1
11067,52,Male,0
9350,46,Female,1
18796,57,Female,0
2952,68,Female,0
6184,47,Male,0
6429,22,Male,0
11245,32,Female,1
11387,70,Male,0
13128,66,Male,0
12877,52,Male,0
12646,23,Female,0
4610,69,Female,0
5902,43,Male,0
11399,77,Female,0
12394,57,Male,0
8468,77,Male,0
15139,70,Female,0
14081,64,Female,0
12901,22,Male,0
11415,46,Male,0
8240,66,Male,0
15089,33,Male,0
14474,25,Female,0
5246,42,Male,0
5648,44,Male,1
8089,80,Female,0
6895,39,Female,1
12379,57,Male,1
6695,53,Male,1
15653,23,Female,0
11516,64,Male,0
14375,38,Male,0
18948,71,Female,1
1066,44,Female,0
9138,33,Female,0
11514,65,Female,0
9119,41,Male,0
17112,68,Male,1
15693,52,Male,1
13519,28,Female,0
18402,44,Female,1
6336,24,Male,1
15953,46,Male,0
19574,34,Male,0
4215,55,Female,0
8539,42,Male,0
8532,80,Female,0
4001,40,Male,1
7811,51,Male,0
14961,41,Male,0
16131,47,Male,1
16834,41,Male,0
2449,27,Female,1
1109,37,Female,1
19353,51,Male,0
13041,78,Female,1
19103,29,Male,0
18187,22,Male,1
2483,78,Female,0
12011,38,Male,0
6854,34,Female,0
5027,21,Male,0
16892,54,Female,0
14164,23,Male,0
18024,63,Male,0
14185,63,Male,0
6653,50,Male,1
5134,77,Male,0
5046,65,Female,0
5503,35,Male,0
18930,64,Male,1
18621,23,Female,1
1691,61,Female,0
16295,32,Male,0
12768,56,Female,0
6315,61,Female,1
13336,44,Female,1
11393,45,Female,1
11255,41,Male,0
5287,21,Female,0
12501,63,Male,0
2430,33,Male,0
1829,67,Female,0
4784,68,Male,1
5022,36,Male,1
18350,78,Female,0
8644,19,Female,0
8139,54,Female,0
13442,44,Male,0
17907,73,Male,0
4182,40,Female,1
1286,73,Male,0
12195,46,Female,1
1858,62,Female,0
16871,77,Female,1
14450,52,Male,0
12400,42,Female,0
4508,73,Male,0
2980,75,Male,0
1678,67,Female,1
15523,30,Female,0
9328,36,Female,0
15055,75,Female,0
4691,67,Male,1
16787,69,Male,0
1671,38,Female,0
6569,38,Female,1
15909,57,Male,0
9247,33,Male,0
15543,79,Male,1
11357,71,Male,0
19263,22,Female,0
4667,58,Male,0
11935,66,Female,0
2915,72,Female,0
17123,45,Male,1
4677,75,Male,1
15528,71,Female,0
1894,21,Female,0
1656,40,Female,1
15264,59,Female,0
7772,26,Male,0
5757,71,Female,1
16366,18,Female,0
9664,63,Female,0
12143,53,Female,1
16564,54,Male,1
8001,40,Female,0
7558,41,Female,0
12422,27,Male,1
13227,19,Female,0
16212,76,Male,0
18554,45,Female,0
18387,63,Female,0
15502,50,Male,0
18778,72,Female,0
3697,26,Male,0
18331,45,Male,1
8019,73,Female,0
12502,55,Female,1
